slide_id,scale,h5_path,h5_exists,h5_read_success,h5_error,coords_exists,coords_count,coords_shape,coords_dtype,patch_level,patch_size,h5_downsample_x,h5_downsample_y,h5_level_dim,h5_downsampled_level_dim,h5_name,h5_save_path,required_metadata_complete
25034940B11,20x,data/yiyuan/patches_coords_20x/patches_256/25034940B11.h5,True,True,,True,2700,"[2700,2]",int32,1,256,4.000032482297148,4.000049768576121,"[30786,20093]","[30786,20093]",25034940B11,patches_coords_xin_20x\patches_256,True
25034940B12,5x,data/yiyuan/patches_coords_5x/patches_256/25034940B12.h5,True,True,,True,110,"[110,2]",int32,2,256,16.001614349775785,16.001319841619004,"[5575,4546]","[5575,4546]",25034940B12,patches_coords_xin_5x\patches_256,True
25034940B12,20x,data/yiyuan/patches_coords_20x/patches_256/25034940B12.h5,True,True,,True,1455,"[1455,2]",int32,1,256,4.00004483902789,4.000109980753368,"[22302,18185]","[22302,18185]",25034940B12,patches_coords_xin_20x\patches_256,True
25035354B,5x,data/yiyuan/patches_coords_5x/patches_256/25035354B.h5,True,True,,True,268,"[268,2]",int32,2,256,16.001435235019734,16.002342377513177,"[8361,5123]","[8361,5123]",25035354B,patches_coords_xin_5x\patches_256,True
25035354B,20x,data/yiyuan/patches_coords_20x/patches_256/25035354B.h5,True,True,,True,3716,"[3716,2]",int32,1,256,4.0,4.0,"[33447,20495]","[33447,20495]",25035354B,patches_coords_xin_20x\patches_256,True
25035354B2,5x,data/yiyuan/patches_coords_5x/patches_256/25035354B2.h5,True,True,,True,127,"[127,2]",int32,2,256,16.00033461602811,16.002004738472753,"[5977,5487]","[5977,5487]",25035354B2,patches_coords_xin_5x\patches_256,True
25035354B2,20x,data/yiyuan/patches_coords_20x/patches_256/25035354B2.h5,True,True,,True,1653,"[1653,2]",int32,1,256,4.000083654007027,4.000136674259681,"[23908,21950]","[23908,21950]",25035354B2,patches_coords_xin_20x\patches_256,True
25035354B3,5x,data/yiyuan/patches_coords_5x/patches_256/25035354B3.h5,True,True,,True,241,"[241,2]",int32,2,256,16.0010511562719,16.00154261473197,"[8562,5186]","[8562,5186]",25035354B3,patches_coords_xin_5x\patches_256,True
25035354B3,20x,data/yiyuan/patches_coords_20x/patches_256/25035354B3.h5,True,True,,True,3318,"[3318,2]",int32,1,256,4.000029197080292,4.0,"[34250,20746]","[34250,20746]",25035354B3,patches_coords_xin_20x\patches_256,True
25035882B3,5x,data/yiyuan/patches_coords_5x/patches_256/25035882B3.h5,True,True,,True,137,"[137,2]",int32,2,256,16.001009845998485,16.001579066095196,"[7922,4433]","[7922,4433]",25035882B3,patches_coords_xin_5x\patches_256,True
25035882B3,20x,data/yiyuan/patches_coords_20x/patches_256/25035882B3.h5,True,True,,True,1905,"[1905,2]",int32,1,256,4.0,4.000169176112333,"[31690,17733]","[31690,17733]",25035882B3,patches_coords_xin_20x\patches_256,True
25035882B4,5x,data/yiyuan/patches_coords_5x/patches_256/25035882B4.h5,True,True,,True,114,"[114,2]",int32,2,256,16.00129808827,16.002765486725664,"[8474,5424]","[8474,5424]",25035882B4,patches_coords_xin_5x\patches_256,True
25035882B4,20x,data/yiyuan/patches_coords_20x/patches_256/25035882B4.h5,True,True,,True,1431,"[1431,2]",int32,1,256,4.000088500796507,4.0001382552191345,"[33898,21699]","[33898,21699]",25035882B4,patches_coords_xin_20x\patches_256,True
25036226B4,5x,data/yiyuan/patches_coords_5x/patches_256/25036226B4.h5,True,True,,True,241,"[241,2]",int32,2,256,16.000786428491182,16.002004738472753,"[8901,5487]","[8901,5487]",25036226B4,patches_coords_xin_5x\patches_256,True
25036226B4,20x,data/yiyuan/patches_coords_20x/patches_256/25036226B4.h5,True,True,,True,3409,"[3409,2]",int32,1,256,4.000084257828957,4.000136674259681,"[35605,21950]","[35605,21950]",25036226B4,patches_coords_xin_20x\patches_256,True
25036333B3,5x,data/yiyuan/patches_coords_5x/patches_256/25036333B3.h5,True,True,,True,59,"[59,2]",int32,2,256,16.001156642432253,16.005580357142858,"[6052,2688]","[6052,2688]",25036333B3,patches_coords_xin_5x\patches_256,True
25036333B3,20x,data/yiyuan/patches_coords_20x/patches_256/25036333B3.h5,True,True,,True,697,"[697,2]",int32,1,256,4.00012392085588,4.000278940027894,"[24209,10755]","[24209,10755]",25036333B3,patches_coords_xin_20x\patches_256,True
25036340B1,5x,data/yiyuan/patches_coords_5x/patches_256/25036340B1.h5,True,True,,True,101,"[101,2]",int32,2,256,16.000639692947384,16.00021815008726,"[6253,4584]","[6253,4584]",25036340B1,patches_coords_xin_5x\patches_256,True
25036340B1,20x,data/yiyuan/patches_coords_20x/patches_256/25036340B1.h5,True,True,,True,1318,"[1318,2]",int32,1,256,4.0,4.000054537521815,"[25013,18336]","[25013,18336]",25036340B1,patches_coords_xin_20x\patches_256,True
25036341B,5x,data/yiyuan/patches_coords_5x/patches_256/25036341B.h5,True,True,,True,77,"[77,2]",int32,2,256,16.000492428905577,16.000236966824644,"[8123,4220]","[8123,4220]",25036341B,patches_coords_xin_5x\patches_256,True
25036341B,20x,data/yiyuan/patches_coords_20x/patches_256/25036341B.h5,True,True,,True,1072,"[1072,2]",int32,1,256,4.0,4.000059241706161,"[32493,16880]","[32493,16880]",25036341B,patches_coords_xin_20x\patches_256,True
25036634B2,5x,data/yiyuan/patches_coords_5x/patches_256/25036634B2.h5,True,True,,True,147,"[147,2]",int32,2,256,16.0,16.000863185153214,"[7935,4634]","[7935,4634]",25036634B2,patches_coords_xin_5x\patches_256,True
25036634B2,20x,data/yiyuan/patches_coords_20x/patches_256/25036634B2.h5,True,True,,True,2063,"[2063,2]",int32,1,256,4.0,4.0,"[31740,18537]","[31740,18537]",25036634B2,patches_coords_xin_20x\patches_256,True
25041732B,5x,data/yiyuan/patches_coords_5x/patches_256/25041732B.h5,True,True,,True,253,"[253,2]",int32,2,256,16.001783378908573,16.0,"[8411,4948]","[8411,4948]",25041732B,patches_coords_xin_5x\patches_256,True
25041732B,20x,data/yiyuan/patches_coords_20x/patches_256/25041732B.h5,True,True,,True,3838,"[3838,2]",int32,1,256,4.000089160995037,4.0,"[33647,19792]","[33647,19792]",25041732B,patches_coords_xin_20x\patches_256,True
25041763B,5x,data/yiyuan/patches_coords_5x/patches_256/25041763B.h5,True,True,,True,337,"[337,2]",int32,2,256,16.0,16.002004738472753,"[9303,5487]","[9303,5487]",25041763B,patches_coords_xin_5x\patches_256,True
25041763B,20x,data/yiyuan/patches_coords_20x/patches_256/25041763B.h5,True,True,,True,5032,"[5032,2]",int32,1,256,4.0,4.000136674259681,"[37212,21950]","[37212,21950]",25041763B,patches_coords_xin_20x\patches_256,True
25042220B2,5x,data/yiyuan/patches_coords_5x/patches_256/25042220B2.h5,True,True,,True,356,"[356,2]",int32,2,256,16.0,16.001502629601802,"[9303,5324]","[9303,5324]",25042220B2,patches_coords_xin_5x\patches_256,True
25042220B2,20x,data/yiyuan/patches_coords_20x/patches_256/25042220B2.h5,True,True,,True,5216,"[5216,2]",int32,1,256,4.0,4.0,"[37212,21298]","[37212,21298]",25042220B2,patches_coords_xin_20x\patches_256,True
25042465B3,5x,data/yiyuan/patches_coords_5x/patches_256/25042465B3.h5,True,True,,True,197,"[197,2]",int32,2,256,16.001925987068372,16.002765486725664,"[7269,5424]","[7269,5424]",25042465B3,patches_coords_xin_5x\patches_256,True
25042465B3,20x,data/yiyuan/patches_coords_20x/patches_256/25042465B3.h5,True,True,,True,2919,"[2919,2]",int32,1,256,4.0000687781560575,4.0001382552191345,"[29079,21699]","[29079,21699]",25042465B3,patches_coords_xin_20x\patches_256,True
25042830B2,5x,data/yiyuan/patches_coords_5x/patches_256/25042830B2.h5,True,True,,True,157,"[157,2]",int32,2,256,16.001896573523833,16.000230786983614,"[7909,4333]","[7909,4333]",25042830B2,patches_coords_xin_5x\patches_256,True
25042830B2,20x,data/yiyuan/patches_coords_20x/patches_256/25042830B2.h5,True,True,,True,2308,"[2308,2]",int32,1,256,4.000094819684566,4.000057696745904,"[31639,17332]","[31639,17332]",25042830B2,patches_coords_xin_20x\patches_256,True
25043126B2,5x,data/yiyuan/patches_coords_5x/patches_256/25043126B2.h5,True,True,,True,84,"[84,2]",int32,2,256,16.001132502831258,16.002004738472753,"[7947,5487]","[7947,5487]",25043126B2,patches_coords_xin_5x\patches_256,True
25043126B2,20x,data/yiyuan/patches_coords_20x/patches_256/25043126B2.h5,True,True,,True,1222,"[1222,2]",int32,1,256,4.000031456432841,4.000136674259681,"[31790,21950]","[31790,21950]",25043126B2,patches_coords_xin_20x\patches_256,True
25043600B3,5x,data/yiyuan/patches_coords_5x/patches_256/25043600B3.h5,True,True,,True,102,"[102,2]",int32,2,256,16.0,16.000928160386113,"[8299,5387]","[8299,5387]",25043600B3,patches_coords_xin_5x\patches_256,True
25043600B3,20x,data/yiyuan/patches_coords_20x/patches_256/25043600B3.h5,True,True,,True,1399,"[1399,2]",int32,1,256,4.0,4.000046405865701,"[33196,21549]","[33196,21549]",25043600B3,patches_coords_xin_20x\patches_256,True
25044694B,5x,data/yiyuan/patches_coords_5x/patches_256/25044694B.h5,True,True,,True,290,"[290,2]",int32,2,256,16.000579710144926,16.000617283950618,"[8625,4860]","[8625,4860]",25044694B,patches_coords_xin_5x\patches_256,True
25044694B,20x,data/yiyuan/patches_coords_20x/patches_256/25044694B.h5,True,True,,True,4237,"[4237,2]",int32,1,256,4.000028984667111,4.000154320987654,"[34501,19440]","[34501,19440]",25044694B,patches_coords_xin_20x\patches_256,True
25045403B,5x,data/yiyuan/patches_coords_5x/patches_256/25045403B.h5,True,True,,True,74,"[74,2]",int32,2,256,16.001785714285713,16.000751126690034,"[5600,3994]","[5600,3994]",25045403B,patches_coords_xin_5x\patches_256,True
25045403B,20x,data/yiyuan/patches_coords_20x/patches_256/25045403B.h5,True,True,,True,945,"[945,2]",int32,1,256,4.000089277743059,4.000187781672508,"[22402,15976]","[22402,15976]",25045403B,patches_coords_xin_20x\patches_256,True
25045403B-1,5x,data/yiyuan/patches_coords_5x/patches_256/25045403B-1.h5,True,True,,True,83,"[83,2]",int32,2,256,16.00085336367515,16.001750164077883,"[7031,4571]","[7031,4571]",25045403B-1,patches_coords_xin_5x\patches_256,True
25045403B-1,20x,data/yiyuan/patches_coords_20x/patches_256/25045403B-1.h5,True,True,,True,1115,"[1115,2]",int32,1,256,4.000071111111111,4.0,"[28125,18286]","[28125,18286]",25045403B-1,patches_coords_xin_20x\patches_256,True
25045403B2,5x,data/yiyuan/patches_coords_5x/patches_256/25045403B2.h5,True,True,,True,79,"[79,2]",int32,2,256,16.00223297357648,16.001494449188726,"[5374,4684]","[5374,4684]",25045403B2,patches_coords_xin_5x\patches_256,True
25045403B2,20x,data/yiyuan/patches_coords_20x/patches_256/25045403B2.h5,True,True,,True,1088,"[1088,2]",int32,1,256,4.0,4.000160111010301,"[21499,18737]","[21499,18737]",25045403B2,patches_coords_xin_20x\patches_256,True
25045450B2,5x,data/yiyuan/patches_coords_5x/patches_256/25045450B2.h5,True,True,,True,48,"[48,2]",int32,2,256,16.001576976148236,16.00299550673989,"[5073,4006]","[5073,4006]",25045450B2,patches_coords_xin_5x\patches_256,True
25045450B2,20x,data/yiyuan/patches_coords_20x/patches_256/25045450B2.h5,True,True,,True,576,"[576,2]",int32,1,256,4.0,4.0,"[20294,16027]","[20294,16027]",25045450B2,patches_coords_xin_20x\patches_256,True
25045450B5,5x,data/yiyuan/patches_coords_5x/patches_256/25045450B5.h5,True,True,,True,186,"[186,2]",int32,2,256,16.000871188550093,16.00303596450257,"[8035,4282]","[8035,4282]",25045450B5,patches_coords_xin_5x\patches_256,True
25045450B5,20x,data/yiyuan/patches_coords_20x/patches_256/25045450B5.h5,True,True,,True,2587,"[2587,2]",int32,1,256,4.000093338726238,4.000058373708482,"[32141,17131]","[32141,17131]",25045450B5,patches_coords_xin_20x\patches_256,True
25045625B3,5x,data/yiyuan/patches_coords_5x/patches_256/25045625B3.h5,True,True,,True,154,"[154,2]",int32,2,256,16.001175606171934,16.000818833162743,"[6805,4885]","[6805,4885]",25045625B3,patches_coords_xin_5x\patches_256,True
25045625B3,20x,data/yiyuan/patches_coords_20x/patches_256/25045625B3.h5,True,True,,True,2225,"[2225,2]",int32,1,256,4.0,4.0,"[27222,19541]","[27222,19541]",25045625B3,patches_coords_xin_20x\patches_256,True
25045625B1,5x,data/yiyuan/patches_coords_5x/patches_256/25045625B1.h5,True,True,,True,153,"[153,2]",int32,2,256,16.00165654334622,16.00141843971631,"[7244,4935]","[7244,4935]",25045625B1,patches_coords_xin_5x\patches_256,True
25045625B1,20x,data/yiyuan/patches_coords_20x/patches_256/25045625B1.h5,True,True,,True,2202,"[2202,2]",int32,1,256,4.0,4.000151967985411,"[28979,19741]","[28979,19741]",25045625B1,patches_coords_xin_20x\patches_256,True
25045625B2,5x,data/yiyuan/patches_coords_5x/patches_256/25045625B2.h5,True,True,,True,232,"[232,2]",int32,2,256,16.001838235294116,16.002004738472753,"[8160,5487]","[8160,5487]",25045625B2,patches_coords_xin_5x\patches_256,True
25045625B2,20x,data/yiyuan/patches_coords_20x/patches_256/25045625B2.h5,True,True,,True,3377,"[3377,2]",int32,1,256,4.00009190331771,4.000136674259681,"[32643,21950]","[32643,21950]",25045625B2,patches_coords_xin_20x\patches_256,True
25045676B4,5x,data/yiyuan/patches_coords_5x/patches_256/25045676B4.h5,True,True,,True,245,"[245,2]",int32,2,256,16.00166186572125,16.002004738472753,"[9026,5487]","[9026,5487]",25045676B4,patches_coords_xin_5x\patches_256,True
25045676B4,20x,data/yiyuan/patches_coords_20x/patches_256/25045676B4.h5,True,True,,True,3477,"[3477,2]",int32,1,256,4.000083086382142,4.000136674259681,"[36107,21950]","[36107,21950]",25045676B4,patches_coords_xin_20x\patches_256,True
25045801B2,5x,data/yiyuan/patches_coords_5x/patches_256/25045801B2.h5,True,True,,True,136,"[136,2]",int32,2,256,16.00041482300885,16.002926421404684,"[7232,4784]","[7232,4784]",25045801B2,patches_coords_xin_5x\patches_256,True
25045801B2,20x,data/yiyuan/patches_coords_20x/patches_256/25045801B2.h5,True,True,,True,1735,"[1735,2]",int32,1,256,4.000103705752212,4.000104498667642,"[28928,19139]","[28928,19139]",25045801B2,patches_coords_xin_20x\patches_256,True
25045801B1,5x,data/yiyuan/patches_coords_5x/patches_256/25045801B1.h5,True,True,,True,109,"[109,2]",int32,2,256,16.000884955752213,16.00077881619938,"[6780,5136]","[6780,5136]",25045801B1,patches_coords_xin_5x\patches_256,True
25045801B1,20x,data/yiyuan/patches_coords_20x/patches_256/25045801B1.h5,True,True,,True,1546,"[1546,2]",int32,1,256,4.000073743593525,4.0,"[27121,20545]","[27121,20545]",25045801B1,patches_coords_xin_20x\patches_256,True
25045807B4,5x,data/yiyuan/patches_coords_5x/patches_256/25045807B4.h5,True,True,,True,50,"[50,2]",int32,2,256,16.00252844500632,16.001061571125266,"[5537,3768]","[5537,3768]",25045807B4,patches_coords_xin_5x\patches_256,True
25045807B4,20x,data/yiyuan/patches_coords_20x/patches_256/25045807B4.h5,True,True,,True,598,"[598,2]",int32,1,256,4.000090289377455,4.0,"[22151,15073]","[22151,15073]",25045807B4,patches_coords_xin_20x\patches_256,True
25045829B2,5x,data/yiyuan/patches_coords_5x/patches_256/25045829B2.h5,True,True,,True,298,"[298,2]",int32,2,256,16.001225490196077,16.002004738472753,"[8976,5487]","[8976,5487]",25045829B2,patches_coords_xin_5x\patches_256,True
25045829B2,20x,data/yiyuan/patches_coords_20x/patches_256/25045829B2.h5,True,True,,True,4354,"[4354,2]",int32,1,256,4.000083551495572,4.000136674259681,"[35906,21950]","[35906,21950]",25045829B2,patches_coords_xin_20x\patches_256,True
25045839B,5x,data/yiyuan/patches_coords_5x/patches_256/25045839B.h5,True,True,,True,240,"[240,2]",int32,2,256,16.001490947816826,16.00058696928194,"[9390,5111]","[9390,5111]",25045839B,patches_coords_xin_5x\patches_256,True
25045839B,20x,data/yiyuan/patches_coords_20x/patches_256/25045839B.h5,True,True,,True,3188,"[3188,2]",int32,1,256,4.000053243883609,4.000146742320485,"[37563,20444]","[37563,20444]",25045839B,patches_coords_xin_20x\patches_256,True
25046521B3,5x,data/yiyuan/patches_coords_5x/patches_256/25046521B3.h5,True,True,,True,162,"[162,2]",int32,2,256,16.00229322733527,16.002063131834124,"[6541,4847]","[6541,4847]",25046521B3,patches_coords_xin_5x\patches_256,True
25046521B3,20x,data/yiyuan/patches_coords_20x/patches_256/25046521B3.h5,True,True,,True,2300,"[2300,2]",int32,1,256,4.000114648221042,4.000103145951521,"[26167,19390]","[26167,19390]",25046521B3,patches_coords_xin_20x\patches_256,True
25046631B2,5x,data/yiyuan/patches_coords_5x/patches_256/25046631B2.h5,True,True,,True,240,"[240,2]",int32,2,256,16.001399300349824,16.002004738472753,"[10005,5487]","[10005,5487]",25046631B2,patches_coords_xin_5x\patches_256,True
25046631B2,20x,data/yiyuan/patches_coords_20x/patches_256/25046631B2.h5,True,True,,True,3437,"[3437,2]",int32,1,256,4.000049971266522,4.000136674259681,"[40023,21950]","[40023,21950]",25046631B2,patches_coords_xin_20x\patches_256,True
25046855B,5x,data/yiyuan/patches_coords_5x/patches_256/25046855B.h5,True,True,,True,228,"[228,2]",int32,2,256,16.00127648710748,16.002004738472753,"[7834,5487]","[7834,5487]",25046855B,patches_coords_xin_5x\patches_256,True
25046855B,20x,data/yiyuan/patches_coords_20x/patches_256/25046855B.h5,True,True,,True,3144,"[3144,2]",int32,1,256,4.000063820282086,4.000136674259681,"[31338,21950]","[31338,21950]",25046855B,patches_coords_xin_20x\patches_256,True
25047066B,5x,data/yiyuan/patches_coords_5x/patches_256/25047066B.h5,True,True,,True,194,"[194,2]",int32,2,256,16.0,16.002004738472753,"[8048,5487]","[8048,5487]",25047066B,patches_coords_xin_5x\patches_256,True
25047066B,20x,data/yiyuan/patches_coords_20x/patches_256/25047066B.h5,True,True,,True,2568,"[2568,2]",int32,1,256,4.0,4.000136674259681,"[32192,21950]","[32192,21950]",25047066B,patches_coords_xin_20x\patches_256,True
25047067B2,5x,data/yiyuan/patches_coords_5x/patches_256/25047067B2.h5,True,True,,True,194,"[194,2]",int32,2,256,16.000714370758423,16.002004738472753,"[8399,5487]","[8399,5487]",25047067B2,patches_coords_xin_5x\patches_256,True
25047067B2,20x,data/yiyuan/patches_coords_20x/patches_256/25047067B2.h5,True,True,,True,2784,"[2784,2]",int32,1,256,4.000059529124624,4.000136674259681,"[33597,21950]","[33597,21950]",25047067B2,patches_coords_xin_20x\patches_256,True
25047077B2,5x,data/yiyuan/patches_coords_5x/patches_256/25047077B2.h5,True,True,,True,189,"[189,2]",int32,2,256,16.000563316809373,16.002004738472753,"[8876,5487]","[8876,5487]",25047077B2,patches_coords_xin_5x\patches_256,True
25047077B2,20x,data/yiyuan/patches_coords_20x/patches_256/25047077B2.h5,True,True,,True,2735,"[2735,2]",int32,1,256,4.000028165047176,4.000136674259681,"[35505,21950]","[35505,21950]",25047077B2,patches_coords_xin_20x\patches_256,True
25047088B,5x,data/yiyuan/patches_coords_5x/patches_256/25047088B.h5,True,True,,True,81,"[81,2]",int32,2,256,16.00025943702166,16.0030824556897,"[7709,3893]","[7709,3893]",25047088B,patches_coords_xin_5x\patches_256,True
25047088B,20x,data/yiyuan/patches_coords_20x/patches_256/25047088B.h5,True,True,,True,1126,"[1126,2]",int32,1,256,4.000064859255415,4.0,"[30836,15575]","[30836,15575]",25047088B,patches_coords_xin_20x\patches_256,True
25047401B2,5x,data/yiyuan/patches_coords_5x/patches_256/25047401B2.h5,True,True,,True,209,"[209,2]",int32,2,256,16.000647598488936,16.0,"[9265,5061]","[9265,5061]",25047401B2,patches_coords_xin_5x\patches_256,True
25047401B2,20x,data/yiyuan/patches_coords_20x/patches_256/25047401B2.h5,True,True,,True,2996,"[2996,2]",int32,1,256,4.00005396508459,4.0,"[37061,20244]","[37061,20244]",25047401B2,patches_coords_xin_20x\patches_256,True
