slide_id,scale,coord_h5_path,feature_h5_path,coord_h5_read_success,feature_h5_read_success,read_error,coord_coords_exists,feature_coords_exists,features_exists,coord_count,feature_coord_count,feature_count,coord_only_coordinate_count,feature_only_coordinate_count,coord_shape,feature_coord_shape,feature_shape,coord_dtype,feature_coord_dtype,feature_dtype,all_three_counts_equal,coord_shapes_equal,coordinate_values_and_order_equal,coordinate_multiset_equal,coordinate_set_equal,same_coordinates_different_order,row_mismatch_count,first_mismatch_index,alignment_ok
25025097B,5x,data/yiyuan/patches_coords_5x/patches_256/25025097B.h5,data/yiyuan/features_biomedclip_5x/25025097B.h5,True,True,,True,True,True,261,261,261,0,0,"[261,2]","[261,2]","[261,512]",int32,int64,float32,True,True,False,True,True,True,261,0,False
25025097B,20x,data/yiyuan/patches_coords_20x/patches_256/25025097B.h5,data/yiyuan/features_biomedclip_20x/25025097B.h5,True,True,,True,True,True,3783,3783,3783,0,0,"[3783,2]","[3783,2]","[3783,512]",int32,int64,float32,True,True,False,True,True,True,3783,0,False
25025291B,5x,data/yiyuan/patches_coords_5x/patches_256/25025291B.h5,data/yiyuan/features_biomedclip_5x/25025291B.h5,True,True,,True,True,True,238,238,238,0,0,"[238,2]","[238,2]","[238,512]",int32,int64,float32,True,True,False,True,True,True,238,0,False
25025291B,20x,data/yiyuan/patches_coords_20x/patches_256/25025291B.h5,data/yiyuan/features_biomedclip_20x/25025291B.h5,True,True,,True,True,True,3428,3428,3428,0,0,"[3428,2]","[3428,2]","[3428,512]",int32,int64,float32,True,True,False,True,True,True,3423,0,False
25025293B2,5x,data/yiyuan/patches_coords_5x/patches_256/25025293B2.h5,data/yiyuan/features_biomedclip_5x/25025293B2.h5,True,True,,True,True,True,203,203,203,0,0,"[203,2]","[203,2]","[203,512]",int32,int64,float32,True,True,False,True,True,True,203,0,False
25025293B2,20x,data/yiyuan/patches_coords_20x/patches_256/25025293B2.h5,data/yiyuan/features_biomedclip_20x/25025293B2.h5,True,True,,True,True,True,2659,2659,2659,0,0,"[2659,2]","[2659,2]","[2659,512]",int32,int64,float32,True,True,False,True,True,True,2658,0,False
25025567B4,5x,data/yiyuan/patches_coords_5x/patches_256/25025567B4.h5,data/yiyuan/features_biomedclip_5x/25025567B4.h5,True,True,,True,True,True,105,105,105,0,0,"[105,2]","[105,2]","[105,512]",int32,int64,float32,True,True,False,True,True,True,105,0,False
25025567B4,20x,data/yiyuan/patches_coords_20x/patches_256/25025567B4.h5,data/yiyuan/features_biomedclip_20x/25025567B4.h5,True,True,,True,True,True,1402,1402,1402,0,0,"[1402,2]","[1402,2]","[1402,512]",int32,int64,float32,True,True,False,True,True,True,1401,0,False
25025569B,5x,data/yiyuan/patches_coords_5x/patches_256/25025569B.h5,data/yiyuan/features_biomedclip_5x/25025569B.h5,True,True,,True,True,True,51,51,51,0,0,"[51,2]","[51,2]","[51,512]",int32,int64,float32,True,True,False,True,True,True,51,0,False
25025569B,20x,data/yiyuan/patches_coords_20x/patches_256/25025569B.h5,data/yiyuan/features_biomedclip_20x/25025569B.h5,True,True,,True,True,True,628,628,628,0,0,"[628,2]","[628,2]","[628,512]",int32,int64,float32,True,True,False,True,True,True,626,0,False
25025616B,5x,data/yiyuan/patches_coords_5x/patches_256/25025616B.h5,data/yiyuan/features_biomedclip_5x/25025616B.h5,True,True,,True,True,True,136,136,136,0,0,"[136,2]","[136,2]","[136,512]",int32,int64,float32,True,True,False,True,True,True,124,0,False
25025616B,20x,data/yiyuan/patches_coords_20x/patches_256/25025616B.h5,data/yiyuan/features_biomedclip_20x/25025616B.h5,True,True,,True,True,True,1913,1913,1913,0,0,"[1913,2]","[1913,2]","[1913,512]",int32,int64,float32,True,True,False,True,True,True,1912,0,False
25025951B,5x,data/yiyuan/patches_coords_5x/patches_256/25025951B.h5,data/yiyuan/features_biomedclip_5x/25025951B.h5,True,True,,True,True,True,265,265,265,0,0,"[265,2]","[265,2]","[265,512]",int32,int64,float32,True,True,False,True,True,True,265,0,False
25025951B,20x,data/yiyuan/patches_coords_20x/patches_256/25025951B.h5,data/yiyuan/features_biomedclip_20x/25025951B.h5,True,True,,True,True,True,3887,3887,3887,0,0,"[3887,2]","[3887,2]","[3887,512]",int32,int64,float32,True,True,False,True,True,True,3883,0,False
25025954B3,5x,data/yiyuan/patches_coords_5x/patches_256/25025954B3.h5,data/yiyuan/features_biomedclip_5x/25025954B3.h5,True,True,,True,True,True,40,40,40,0,0,"[40,2]","[40,2]","[40,512]",int32,int64,float32,True,True,False,True,True,True,40,0,False
25025954B3,20x,data/yiyuan/patches_coords_20x/patches_256/25025954B3.h5,data/yiyuan/features_biomedclip_20x/25025954B3.h5,True,True,,True,True,True,435,435,435,0,0,"[435,2]","[435,2]","[435,512]",int32,int64,float32,True,True,False,True,True,True,434,0,False
25025975B2,5x,data/yiyuan/patches_coords_5x/patches_256/25025975B2.h5,data/yiyuan/features_biomedclip_5x/25025975B2.h5,True,True,,True,True,True,154,154,154,0,0,"[154,2]","[154,2]","[154,512]",int32,int64,float32,True,True,False,True,True,True,154,0,False
25025975B2,20x,data/yiyuan/patches_coords_20x/patches_256/25025975B2.h5,data/yiyuan/features_biomedclip_20x/25025975B2.h5,True,True,,True,True,True,2129,2129,2129,0,0,"[2129,2]","[2129,2]","[2129,512]",int32,int64,float32,True,True,False,True,True,True,2128,0,False
25026103B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026103B2.h5,data/yiyuan/features_biomedclip_5x/25026103B2.h5,True,True,,True,True,True,213,213,213,0,0,"[213,2]","[213,2]","[213,512]",int32,int64,float32,True,True,False,True,True,True,213,0,False
25026103B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026103B2.h5,data/yiyuan/features_biomedclip_20x/25026103B2.h5,True,True,,True,True,True,3274,3274,3274,0,0,"[3274,2]","[3274,2]","[3274,512]",int32,int64,float32,True,True,False,True,True,True,3272,0,False
25026144B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026144B2.h5,data/yiyuan/features_biomedclip_5x/25026144B2.h5,True,True,,True,True,True,282,282,282,0,0,"[282,2]","[282,2]","[282,512]",int32,int64,float32,True,True,False,True,True,True,282,0,False
25026144B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026144B2.h5,data/yiyuan/features_biomedclip_20x/25026144B2.h5,True,True,,True,True,True,4093,4093,4093,0,0,"[4093,2]","[4093,2]","[4093,512]",int32,int64,float32,True,True,False,True,True,True,4091,0,False
25026144B3,5x,data/yiyuan/patches_coords_5x/patches_256/25026144B3.h5,data/yiyuan/features_biomedclip_5x/25026144B3.h5,True,True,,True,True,True,252,252,252,0,0,"[252,2]","[252,2]","[252,512]",int32,int64,float32,True,True,False,True,True,True,252,0,False
25026144B3,20x,data/yiyuan/patches_coords_20x/patches_256/25026144B3.h5,data/yiyuan/features_biomedclip_20x/25026144B3.h5,True,True,,True,True,True,3365,3365,3365,0,0,"[3365,2]","[3365,2]","[3365,512]",int32,int64,float32,True,True,False,True,True,True,3364,0,False
25026285B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026285B2.h5,data/yiyuan/features_biomedclip_5x/25026285B2.h5,True,True,,True,True,True,368,368,368,0,0,"[368,2]","[368,2]","[368,512]",int32,int64,float32,True,True,False,True,True,True,368,0,False
25026285B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026285B2.h5,data/yiyuan/features_biomedclip_20x/25026285B2.h5,True,True,,True,True,True,5526,5526,5526,0,0,"[5526,2]","[5526,2]","[5526,512]",int32,int64,float32,True,True,False,True,True,True,5523,0,False
25026294B3,5x,data/yiyuan/patches_coords_5x/patches_256/25026294B3.h5,data/yiyuan/features_biomedclip_5x/25026294B3.h5,True,True,,True,True,True,416,416,416,0,0,"[416,2]","[416,2]","[416,512]",int32,int64,float32,True,True,False,True,True,True,414,0,False
25026294B3,20x,data/yiyuan/patches_coords_20x/patches_256/25026294B3.h5,data/yiyuan/features_biomedclip_20x/25026294B3.h5,True,True,,True,True,True,5954,5954,5954,0,0,"[5954,2]","[5954,2]","[5954,512]",int32,int64,float32,True,True,False,True,True,True,5953,0,False
25026499B3,5x,data/yiyuan/patches_coords_5x/patches_256/25026499B3.h5,data/yiyuan/features_biomedclip_5x/25026499B3.h5,True,True,,True,True,True,296,296,296,0,0,"[296,2]","[296,2]","[296,512]",int32,int64,float32,True,True,False,True,True,True,296,0,False
25026499B3,20x,data/yiyuan/patches_coords_20x/patches_256/25026499B3.h5,data/yiyuan/features_biomedclip_20x/25026499B3.h5,True,True,,True,True,True,4304,4304,4304,0,0,"[4304,2]","[4304,2]","[4304,512]",int32,int64,float32,True,True,False,True,True,True,4304,0,False
25026509B,5x,data/yiyuan/patches_coords_5x/patches_256/25026509B.h5,data/yiyuan/features_biomedclip_5x/25026509B.h5,True,True,,True,True,True,202,202,202,0,0,"[202,2]","[202,2]","[202,512]",int32,int64,float32,True,True,False,True,True,True,202,0,False
25026509B,20x,data/yiyuan/patches_coords_20x/patches_256/25026509B.h5,data/yiyuan/features_biomedclip_20x/25026509B.h5,True,True,,True,True,True,2939,2939,2939,0,0,"[2939,2]","[2939,2]","[2939,512]",int32,int64,float32,True,True,False,True,True,True,2937,0,False
25026752B,5x,data/yiyuan/patches_coords_5x/patches_256/25026752B.h5,data/yiyuan/features_biomedclip_5x/25026752B.h5,True,True,,True,True,True,148,148,148,0,0,"[148,2]","[148,2]","[148,512]",int32,int64,float32,True,True,False,True,True,True,148,0,False
25026752B,20x,data/yiyuan/patches_coords_20x/patches_256/25026752B.h5,data/yiyuan/features_biomedclip_20x/25026752B.h5,True,True,,True,True,True,2142,2142,2142,0,0,"[2142,2]","[2142,2]","[2142,512]",int32,int64,float32,True,True,False,True,True,True,2141,0,False
25026782B3,5x,data/yiyuan/patches_coords_5x/patches_256/25026782B3.h5,data/yiyuan/features_biomedclip_5x/25026782B3.h5,True,True,,True,True,True,205,205,205,0,0,"[205,2]","[205,2]","[205,512]",int32,int64,float32,True,True,False,True,True,True,204,0,False
25026782B3,20x,data/yiyuan/patches_coords_20x/patches_256/25026782B3.h5,data/yiyuan/features_biomedclip_20x/25026782B3.h5,True,True,,True,True,True,2791,2791,2791,0,0,"[2791,2]","[2791,2]","[2791,512]",int32,int64,float32,True,True,False,True,True,True,2791,0,False
25026797B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026797B2.h5,data/yiyuan/features_biomedclip_5x/25026797B2.h5,True,True,,True,True,True,76,76,76,0,0,"[76,2]","[76,2]","[76,512]",int32,int64,float32,True,True,False,True,True,True,76,0,False
25026797B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026797B2.h5,data/yiyuan/features_biomedclip_20x/25026797B2.h5,True,True,,True,True,True,1002,1002,1002,0,0,"[1002,2]","[1002,2]","[1002,512]",int32,int64,float32,True,True,False,True,True,True,1000,0,False
25027131B2,5x,data/yiyuan/patches_coords_5x/patches_256/25027131B2.h5,data/yiyuan/features_biomedclip_5x/25027131B2.h5,True,True,,True,True,True,315,315,315,0,0,"[315,2]","[315,2]","[315,512]",int32,int64,float32,True,True,False,True,True,True,315,0,False
25027131B2,20x,data/yiyuan/patches_coords_20x/patches_256/25027131B2.h5,data/yiyuan/features_biomedclip_20x/25027131B2.h5,True,True,,True,True,True,4565,4565,4565,0,0,"[4565,2]","[4565,2]","[4565,512]",int32,int64,float32,True,True,False,True,True,True,4562,0,False
25027181B2,5x,data/yiyuan/patches_coords_5x/patches_256/25027181B2.h5,data/yiyuan/features_biomedclip_5x/25027181B2.h5,True,True,,True,True,True,135,135,135,0,0,"[135,2]","[135,2]","[135,512]",int32,int64,float32,True,True,False,True,True,True,135,0,False
25027181B2,20x,data/yiyuan/patches_coords_20x/patches_256/25027181B2.h5,data/yiyuan/features_biomedclip_20x/25027181B2.h5,True,True,,True,True,True,1769,1769,1769,0,0,"[1769,2]","[1769,2]","[1769,512]",int32,int64,float32,True,True,False,True,True,True,1769,0,False
25027181B3,5x,data/yiyuan/patches_coords_5x/patches_256/25027181B3.h5,data/yiyuan/features_biomedclip_5x/25027181B3.h5,True,True,,True,True,True,185,185,185,0,0,"[185,2]","[185,2]","[185,512]",int32,int64,float32,True,True,False,True,True,True,185,0,False
25027181B3,20x,data/yiyuan/patches_coords_20x/patches_256/25027181B3.h5,data/yiyuan/features_biomedclip_20x/25027181B3.h5,True,True,,True,True,True,2519,2519,2519,0,0,"[2519,2]","[2519,2]","[2519,512]",int32,int64,float32,True,True,False,True,True,True,2519,0,False
25027181B4,5x,data/yiyuan/patches_coords_5x/patches_256/25027181B4.h5,data/yiyuan/features_biomedclip_5x/25027181B4.h5,True,True,,True,True,True,406,406,406,0,0,"[406,2]","[406,2]","[406,512]",int32,int64,float32,True,True,False,True,True,True,406,0,False
25027181B4,20x,data/yiyuan/patches_coords_20x/patches_256/25027181B4.h5,data/yiyuan/features_biomedclip_20x/25027181B4.h5,True,True,,True,True,True,6197,6197,6197,0,0,"[6197,2]","[6197,2]","[6197,512]",int32,int64,float32,True,True,False,True,True,True,6195,0,False
25027181B5,5x,data/yiyuan/patches_coords_5x/patches_256/25027181B5.h5,data/yiyuan/features_biomedclip_5x/25027181B5.h5,True,True,,True,True,True,316,316,316,0,0,"[316,2]","[316,2]","[316,512]",int32,int64,float32,True,True,False,True,True,True,316,0,False
25027181B5,20x,data/yiyuan/patches_coords_20x/patches_256/25027181B5.h5,data/yiyuan/features_biomedclip_20x/25027181B5.h5,True,True,,True,True,True,4677,4677,4677,0,0,"[4677,2]","[4677,2]","[4677,512]",int32,int64,float32,True,True,False,True,True,True,4674,0,False
25027181B6,5x,data/yiyuan/patches_coords_5x/patches_256/25027181B6.h5,data/yiyuan/features_biomedclip_5x/25027181B6.h5,True,True,,True,True,True,145,145,145,0,0,"[145,2]","[145,2]","[145,512]",int32,int64,float32,True,True,False,True,True,True,145,0,False
25027181B6,20x,data/yiyuan/patches_coords_20x/patches_256/25027181B6.h5,data/yiyuan/features_biomedclip_20x/25027181B6.h5,True,True,,True,True,True,2130,2130,2130,0,0,"[2130,2]","[2130,2]","[2130,512]",int32,int64,float32,True,True,False,True,True,True,2129,0,False
25027193B,5x,data/yiyuan/patches_coords_5x/patches_256/25027193B.h5,data/yiyuan/features_biomedclip_5x/25027193B.h5,True,True,,True,True,True,295,295,295,0,0,"[295,2]","[295,2]","[295,512]",int32,int64,float32,True,True,False,True,True,True,295,0,False
25027193B,20x,data/yiyuan/patches_coords_20x/patches_256/25027193B.h5,data/yiyuan/features_biomedclip_20x/25027193B.h5,True,True,,True,True,True,4317,4317,4317,0,0,"[4317,2]","[4317,2]","[4317,512]",int32,int64,float32,True,True,False,True,True,True,4313,0,False
2490980B,5x,data/yiyuan/patches_coords_5x/patches_256/2490980B.h5,data/yiyuan/features_biomedclip_5x/2490980B.h5,True,True,,True,True,True,394,394,394,0,0,"[394,2]","[394,2]","[394,512]",int32,int64,float32,True,True,False,True,True,True,394,0,False
2490980B,20x,data/yiyuan/patches_coords_20x/patches_256/2490980B.h5,data/yiyuan/features_biomedclip_20x/2490980B.h5,True,True,,True,True,True,5912,5912,5912,0,0,"[5912,2]","[5912,2]","[5912,512]",int32,int64,float32,True,True,False,True,True,True,5909,0,False
2491552B,5x,data/yiyuan/patches_coords_5x/patches_256/2491552B.h5,data/yiyuan/features_biomedclip_5x/2491552B.h5,True,True,,True,True,True,117,117,117,0,0,"[117,2]","[117,2]","[117,512]",int32,int64,float32,True,True,False,True,True,True,117,0,False
2491552B,20x,data/yiyuan/patches_coords_20x/patches_256/2491552B.h5,data/yiyuan/features_biomedclip_20x/2491552B.h5,True,True,,True,True,True,1488,1488,1488,0,0,"[1488,2]","[1488,2]","[1488,512]",int32,int64,float32,True,True,False,True,True,True,1486,0,False
2491579B,5x,data/yiyuan/patches_coords_5x/patches_256/2491579B.h5,data/yiyuan/features_biomedclip_5x/2491579B.h5,True,True,,True,True,True,269,269,269,0,0,"[269,2]","[269,2]","[269,512]",int32,int64,float32,True,True,False,True,True,True,269,0,False
2491579B,20x,data/yiyuan/patches_coords_20x/patches_256/2491579B.h5,data/yiyuan/features_biomedclip_20x/2491579B.h5,True,True,,True,True,True,3882,3882,3882,0,0,"[3882,2]","[3882,2]","[3882,512]",int32,int64,float32,True,True,False,True,True,True,3882,0,False
25002379B2,5x,data/yiyuan/patches_coords_5x/patches_256/25002379B2.h5,data/yiyuan/features_biomedclip_5x/25002379B2.h5,True,True,,True,True,True,177,177,177,0,0,"[177,2]","[177,2]","[177,512]",int32,int64,float32,True,True,False,True,True,True,177,0,False
25002379B2,20x,data/yiyuan/patches_coords_20x/patches_256/25002379B2.h5,data/yiyuan/features_biomedclip_20x/25002379B2.h5,True,True,,True,True,True,2523,2523,2523,0,0,"[2523,2]","[2523,2]","[2523,512]",int32,int64,float32,True,True,False,True,True,True,2523,0,False
25002510B2,5x,data/yiyuan/patches_coords_5x/patches_256/25002510B2.h5,data/yiyuan/features_biomedclip_5x/25002510B2.h5,True,True,,True,True,True,185,185,185,0,0,"[185,2]","[185,2]","[185,512]",int32,int64,float32,True,True,False,True,True,True,185,0,False
25002510B2,20x,data/yiyuan/patches_coords_20x/patches_256/25002510B2.h5,data/yiyuan/features_biomedclip_20x/25002510B2.h5,True,True,,True,True,True,2072,2072,2072,0,0,"[2072,2]","[2072,2]","[2072,512]",int32,int64,float32,True,True,False,True,True,True,2070,0,False
25009557B,5x,data/yiyuan/patches_coords_5x/patches_256/25009557B.h5,data/yiyuan/features_biomedclip_5x/25009557B.h5,True,True,,True,True,True,153,153,153,0,0,"[153,2]","[153,2]","[153,512]",int32,int64,float32,True,True,False,True,True,True,153,0,False
25009557B,20x,data/yiyuan/patches_coords_20x/patches_256/25009557B.h5,data/yiyuan/features_biomedclip_20x/25009557B.h5,True,True,,True,True,True,2222,2222,2222,0,0,"[2222,2]","[2222,2]","[2222,512]",int32,int64,float32,True,True,False,True,True,True,2220,0,False
25027606B3,5x,data/yiyuan/patches_coords_5x/patches_256/25027606B3.h5,data/yiyuan/features_biomedclip_5x/25027606B3.h5,True,True,,True,True,True,152,152,152,0,0,"[152,2]","[152,2]","[152,512]",int32,int64,float32,True,True,False,True,True,True,152,0,False
25027606B3,20x,data/yiyuan/patches_coords_20x/patches_256/25027606B3.h5,data/yiyuan/features_biomedclip_20x/25027606B3.h5,True,True,,True,True,True,2077,2077,2077,0,0,"[2077,2]","[2077,2]","[2077,512]",int32,int64,float32,True,True,False,True,True,True,2075,0,False
25027636B2,5x,data/yiyuan/patches_coords_5x/patches_256/25027636B2.h5,data/yiyuan/features_biomedclip_5x/25027636B2.h5,True,True,,True,True,True,344,344,344,0,0,"[344,2]","[344,2]","[344,512]",int32,int64,float32,True,True,False,True,True,True,342,2,False
25027636B2,20x,data/yiyuan/patches_coords_20x/patches_256/25027636B2.h5,data/yiyuan/features_biomedclip_20x/25027636B2.h5,True,True,,True,True,True,4805,4805,4805,0,0,"[4805,2]","[4805,2]","[4805,512]",int32,int64,float32,True,True,False,True,True,True,4805,0,False
25027718B2,5x,data/yiyuan/patches_coords_5x/patches_256/25027718B2.h5,data/yiyuan/features_biomedclip_5x/25027718B2.h5,True,True,,True,True,True,237,237,237,0,0,"[237,2]","[237,2]","[237,512]",int32,int64,float32,True,True,False,True,True,True,195,0,False
25027718B2,20x,data/yiyuan/patches_coords_20x/patches_256/25027718B2.h5,data/yiyuan/features_biomedclip_20x/25027718B2.h5,True,True,,True,True,True,3523,3523,3523,0,0,"[3523,2]","[3523,2]","[3523,512]",int32,int64,float32,True,True,False,True,True,True,3521,0,False
25027723B4,5x,data/yiyuan/patches_coords_5x/patches_256/25027723B4.h5,data/yiyuan/features_biomedclip_5x/25027723B4.h5,True,True,,True,True,True,248,248,248,0,0,"[248,2]","[248,2]","[248,512]",int32,int64,float32,True,True,False,True,True,True,248,0,False
25027723B4,20x,data/yiyuan/patches_coords_20x/patches_256/25027723B4.h5,data/yiyuan/features_biomedclip_20x/25027723B4.h5,True,True,,True,True,True,3532,3532,3532,0,0,"[3532,2]","[3532,2]","[3532,512]",int32,int64,float32,True,True,False,True,True,True,3530,0,False
25027770B,5x,data/yiyuan/patches_coords_5x/patches_256/25027770B.h5,data/yiyuan/features_biomedclip_5x/25027770B.h5,True,True,,True,True,True,218,218,218,0,0,"[218,2]","[218,2]","[218,512]",int32,int64,float32,True,True,False,True,True,True,218,0,False
25027770B,20x,data/yiyuan/patches_coords_20x/patches_256/25027770B.h5,data/yiyuan/features_biomedclip_20x/25027770B.h5,True,True,,True,True,True,3071,3071,3071,0,0,"[3071,2]","[3071,2]","[3071,512]",int32,int64,float32,True,True,False,True,True,True,3069,0,False
