slide_id,issue_type,severity,scale,observed,expected_or_reference,details
25047815B,coord_feature_order_mismatch,warning,5x,203,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25047815B,coord_feature_order_mismatch,warning,20x,2890,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25047835B3,coord_feature_order_mismatch,warning,5x,85,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25047835B3,coord_feature_order_mismatch,warning,20x,1237,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25047844B2,coord_feature_order_mismatch,warning,5x,107,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25047844B2,coord_feature_order_mismatch,warning,20x,1541,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25047972B2,coord_feature_order_mismatch,warning,5x,211,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25047972B2,coord_feature_order_mismatch,warning,20x,3038,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25048256B2,coord_feature_order_mismatch,warning,5x,274,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25048256B2,coord_feature_order_mismatch,warning,20x,3921,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25048633B2,coord_feature_order_mismatch,warning,5x,191,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25048633B2,coord_feature_order_mismatch,warning,20x,2769,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25048669B2,coord_feature_order_mismatch,warning,5x,347,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25048669B2,coord_feature_order_mismatch,warning,20x,4820,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25049669B3,coord_feature_order_mismatch,warning,5x,287,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
